scrape_date,source_url,job_title,company,location,salary,salary_min_usd,salary_max_usd,salary_currency,salary_status,skills,source,status
2026-05-28,https://itviec.com/it/it-associate-system-engineer-oracle-mssql-mysql-bidv-sumi-trust-leasing-company-ltd-2915,"IT Associate (System Engineer, Oracle, MsSQL, MySQL)",Leasing Company Ltd,,Sign in to view salary,,,,login_required,Microsoft SQL Server;MySQL;Oracle;Risk Management;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/it-business-analysis-partner-expert-abbank-0954,IT Business Analysis Partner Expert,Partner Expert Abbank,,Sign in to view salary,,,,login_required,Business Analysis;English,ItViec,ok
2026-05-28,https://itviec.com/it/it-business-analyst-t24-banking-finance-abbank-4152,"IT Business Analyst (T24, banking, finance)",Banking Finance Abbank,,Sign in to view salary,,,,login_required,Business Analysis;Data Analysis;Jira,ItViec,ok
2026-05-28,https://itviec.com/it/it-business-analyst-presales-ba-presales-emesoft-1158,IT Business Analyst Presales (BA Presales),Ba Presales Emesoft,,Sign in to view salary,,,,login_required,Business Analysis;English;Generative AI;Presale;Technical Writing;Technology Roadmapping,ItViec,ok
2026-05-28,https://itviec.com/it/it-business-development-executive-english-zen8labs-5943,IT Business Development Executive (English),Executive English Zen8labs,,Sign in to view salary,,,,login_required,Business Analysis;English;Market research;Presale,ItViec,ok
2026-05-28,https://itviec.com/it/it-comtor-japanese-n1-business-admin-pascalia-asia-vietnam-2854,IT Comtor (Japanese N1) & Business Admin,Pascalia Asia Vietnam,,Sign in to view salary,,,,login_required,Business Analysis;IT Communication/Translation;Japanese;Japanese IT Communication,ItViec,ok
2026-05-28,https://itviec.com/it/it-core-banking-developer-itviec-recruitment-consulting-4538,IT Core Banking Developer,Itviec Recruitment Consulting,,Sign in to view salary,,,,login_required,Database;Java;MySQL;PostgreSql;Python;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/it-data-analyst-automation-sql-python-cong-ty-tnhh-dai-hien-tam-0057,"IT Data Analyst (Automation, SQL, Python)",Dai Hien Tam,,Sign in to view salary,,,,login_required,Data Analysis;Database;ERP;Power BI;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/it-digital-banking-developer-java-api-itviec-recruitment-consulting-4336,IT Digital Banking Developer (Java/API),Itviec Recruitment Consulting,,Sign in to view salary,,,,login_required,API;Java;JavaScript;Mobile Apps;SQL;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/it-governance-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-5530,IT Governance,Thinh Vuong Gpbank,,Sign in to view salary,,,,login_required,Cloud Security;Cybersecurity;DevSecOps;ISO 27001;IT Governance;Security,ItViec,ok
2026-05-28,https://itviec.com/it/it-hardware-support-saigon-new-port-3751,IT Hardware Support,Saigon New Port,,Sign in to view salary,,,,login_required,Hardware Troubleshooting;IT Support;Networking,ItViec,ok
2026-05-28,https://itviec.com/it/it-infrastructure-supervisor-kintetsu-5503,IT Infrastructure Supervisor,Infrastructure Supervisor Kintetsu,,Sign in to view salary,,,,login_required,Security;System Admin;VMware,ItViec,ok
2026-05-28,https://itviec.com/it/it-internal-auditor-itviec-recruitment-consulting-4144,IT Internal Auditor,Itviec Recruitment Consulting,,Sign in to view salary,,,,login_required,Cybersecurity;Data Analysis;Database;IT Audit;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/it-project-manager-bfsi-domain-alpaca-vietnam-4940,IT Project Manager (BFSI Domain),Domain Alpaca Vietnam,,Sign in to view salary,,,,login_required,Agile;Change Management;Leadership;Lean Project Management;Project Management;Stakeholder management,ItViec,ok
2026-05-28,https://itviec.com/it/it-project-manager-erp-sap-oracle-vietnam-housewares-corp-5617,"IT Project Manager (ERP, SAP, Oracle)",Vietnam Housewares Corp,,Sign in to view salary,,,,login_required,ERP;English;Microsoft Dynamics 365;Oracle;Project Management;SAP,ItViec,ok
2026-05-28,https://itviec.com/it/it-security-network-engineer-itviec-recruitment-consulting-3953,IT Security & Network Engineer,Itviec Recruitment Consulting,,Sign in to view salary,,,,login_required,Cybersecurity;English;Networking;Security,ItViec,ok
2026-05-28,https://itviec.com/it/it-support-spiraledge-0626,IT Support,It Support Spiraledge,,Sign in to view salary,,,,login_required,AI;IT Support;Linux;Windows,ItViec,ok
2026-05-28,https://itviec.com/it/it-support-it-helpdesk-chailease-1712,IT Support (IT Helpdesk),It Helpdesk Chailease,,Sign in to view salary,,,,login_required,English;IT Support;Networking,ItViec,ok
2026-05-28,https://itviec.com/it/it-support-analyst-level-1-to-level-3-nexnode-pty-ltd-5423,IT Support Analyst – Level 1 to Level 3,Nexnode Pty Ltd,,Sign in to view salary,,,,login_required,English;IT Support,ItViec,ok
2026-05-28,https://itviec.com/it/information-security-engineer-patching-english-fwd-vtc-3417,"Information Security Engineer (Patching , English)",English Fwd Vtc,,Sign in to view salary,,,,login_required,Cybersecurity;English;Security,ItViec,ok
2026-05-28,https://itviec.com/it/infrastructure-engineer-english-azure-cisco-four-hands-3706,"Infrastructure Engineer (English, Azure, Cisco)",Cisco Four Hands,,Sign in to view salary,,,,login_required,Azure;Cisco;English;Firewall;Microsoft Dynamics 365;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/infrastructure-security-engineer-ii-cloud-devsecops-m_service-momo-0202,Infrastructure Security Engineer II - Cloud & DevSecOps,Devsecops M_service Momo,,Sign in to view salary,,,,login_required,AWS;CI/CD;DevSecOps;Docker;Kubernetes;Python,ItViec,ok
2026-05-28,https://itviec.com/it/intermediate-react-native-engineer-eng-perifit-1337,Intermediate React-Native Engineer (ENG),Engineer Eng Perifit,,Sign in to view salary,,,,login_required,JavaScript;React Native;TypeScript,ItViec,ok
2026-05-28,https://itviec.com/it/jn301-ai-iot-robotics-integrated-mobile-app-web-dev-likelion-vietnam-0705,"JN301- AI, IoT-Robotics Integrated Mobile App & Web Dev",Dev Likelion Vietnam,,Sign in to view salary,,,,login_required,Android;CSS 3;HTML5;Java;JavaScript;PHP,ItViec,ok
2026-05-28,https://itviec.com/it/java-api-engineer-java-aws-gotymex-4758,"Java API Engineer (Java, AWS)",Java Aws Gotymex,,Sign in to view salary,,,,login_required,AWS;Java;Kafka;Microservices;Spring;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/java-backend-developer-blue-dragon-communications-0709,Java Backend Developer,Blue Dragon Communications,,Sign in to view salary,,,,login_required,API;AWS;Git;Java;MySQL;Spring,ItViec,ok
2026-05-28,https://itviec.com/it/java-backend-developer-oracle-mysql-transaction-technologies-1437,"Java Backend Developer (Oracle, MySQL)",Mysql Transaction Technologies,,Sign in to view salary,,,,login_required,Database;Java;NoSQL;OOP;Oracle;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/java-developer-fe-credit-3948,Java Developer,Developer Fe Credit,,Sign in to view salary,,,,login_required,BPMN;Database;J2EE;Java;OOP;Oracle,ItViec,ok
2026-05-28,https://itviec.com/it/java-developer-opes-insurance-2154,Java Developer,Developer Opes Insurance,,Sign in to view salary,,,,login_required,Hibernate;Java;Microservices;SQL;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/java-developer-java-17-spring-boot-bbv-vietnam-5127,"Java Developer (Java 17+, Spring Boot)",Boot Bbv Vietnam,,Sign in to view salary,,,,login_required,J2EE;Java;Spring,ItViec,ok
2026-05-28,https://itviec.com/it/java-developer-lead-senior-capgemini-vietnam-5048,Java Developer (Lead/Senior),Senior Capgemini Vietnam,,Sign in to view salary,,,,login_required,AWS;Cloud;Java;Spring;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/java-developer-oop-spring-boot-mysql-cong-ty-tnhh-cong-nghe-quoc-te-chuang-yue-5854,"Java Developer (OOP, Spring Boot, MySQL)",Te Chuang Yue,,Sign in to view salary,,,,login_required,Cloud;Git;Java;MySQL;OOP;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/java-spring-boot-50-mil-nitori-digital-base-vietnam-3602,Java Spring Boot (~50 Mil),Digital Base Vietnam,,Sign in to view salary,,,,login_required,Angular;English;Java;JavaScript;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/javascript-engineer-remote-cho-cong-ty-nhat-ban-neos-viet-nam-2759,JavaScript Engineer (Remote cho công ty Nhật Bản),Neos Viet Nam,,Sign in to view salary,,,,login_required,AWS;Cloud;Japanese;Java;JavaScript;Web API,ItViec,ok
2026-05-28,https://itviec.com/it/jr-tester-ai-chatbot-systems-python-protonx-1946,Jr Tester - AI Chatbot Systems (Python),Systems Python Protonx,,Sign in to view salary,,,,login_required,AI;JSON;Python;QA QC;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/jr-mid-automation-engineer-plc-scada-net-cong-ty-co-phan-i-soft-1732,Jr/Mid Automation Engineer (.NET),Phan I Soft,,Sign in to view salary,,,,login_required,.NET;ASP.NET;Database;IoT;WPF;WinForms,ItViec,ok
2026-05-28,https://itviec.com/it/jr-sr-full-stack-net-reactjs-angular-engineer-kms-technology-3801,Jr/Sr Full-stack (.NET & ReactJS/Angular) Engineer,Engineer Kms Technology,,Sign in to view salary,,,,login_required,.NET;ASP.NET;C#,ItViec,ok
2026-05-28,https://itviec.com/it/junior-ai-engineer-python-golang-llm-nlp-cong-ty-co-phan-an-ninh-mang-thd-5120,Junior AI Engineer (Python/ Golang/ LLM/ NLP),Ninh Mang Thd,,Sign in to view salary,,,,login_required,AI;Golang;LLM;NLP;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/junior-business-analyst-chuyen-vien-phan-tich-nghiep-vu-aits-vietnam-airlines-1529,Junior Business Analyst-Chuyên viên Phân tích nghiệp vụ,Aits Vietnam Airlines,,Sign in to view salary,,,,login_required,Business Analysis;English,ItViec,ok
2026-05-28,https://itviec.com/it/junior-data-modeler-sql-cong-ty-co-phan-an-ninh-mang-quoc-te-ics-2252,Junior Data Modeler (SQL),Quoc Te Ics,,Sign in to view salary,,,,login_required,Business Analysis;Data Engineer;Data Warehousing;Data modeling;SQL;Snowflake,ItViec,ok
2026-05-28,https://itviec.com/it/junior-odoo-developer-erp-api-sql-python-ai-di-5426,"Junior Odoo Developer (ERP, API, SQL, Python)",Python Ai Di,,Sign in to view salary,,,,login_required,Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/junior-technical-consultant-cong-ty-apeiron-0514,"Junior Technical Consultant (Presale, CRM)",Cong Ty Apeiron,,Sign in to view salary,,,,login_required,CRM;Microsoft Dynamics 365;Presale;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/junior-test-developer-c-python-linux-networking-motorola-solutions-2851,"Junior Test Developer (C#, Python, Linux, Networking)",Networking Motorola Solutions,,Sign in to view salary,,,,login_required,C#;Linux;Networking;PowerShell;Python,ItViec,ok
2026-05-28,https://itviec.com/it/junior-senior-leader-qa-tester-erp-api-sql-nosql-ai-di-4555,"Junior/ Senior/ Leader QA Tester (ERP, API, SQL, NoSQL)",Nosql Ai Di,,Sign in to view salary,,,,login_required,API;Automation Test;ERP;NoSQL;QA QC;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/junior-senior-software-developer-oop-database-java-cong-ty-co-phan-cong-nghe-tri-tue-nhan-tao-astral-x-2010,"Junior/Senior Software Developer (OOP, Database, Java)",Tao Astral X,,Sign in to view salary,,,,login_required,Database;Java;Microservices;OOP;Python;SOLID Principles,ItViec,ok
2026-05-28,https://itviec.com/it/knowledge-system-lead-ic-role-leapxpert-3504,Knowledge System Lead (IC role),Ic Role Leapxpert,,Sign in to view salary,,,,login_required,AI;Agile;Generative AI;Prompt Engineering;System Architecture;Technical Writing,ItViec,ok
2026-05-28,https://itviec.com/it/ky-su-trien-khai-he-thong-du-an-system-admin-autocad-southern-technology-development-company-ltd-5214,Kỹ Sư Triển Khai Hệ Thống/Giám Sát Dự Án (AutoCAD),Development Company Ltd,,Sign in to view salary,,,,login_required,AutoCAD;Hardware Design;Project Management;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/ky-su-van-hanh-devops-engineer-ngan-hang-tmcp-thinh-vuong-va-phat-trien-pgbank-1915,Kỹ Sư Vận Hành (Devops Engineer),Phat Trien Pgbank,,Sign in to view salary,,,,login_required,DevOps;Linux;Security,ItViec,ok
2026-05-28,https://itviec.com/it/ky-su-cau-noi-brse-tieng-nhat-dts-software-vietnam-0414,Kỹ sư Cầu nối BrSE (Tiếng Nhật),Dts Software Vietnam,,Sign in to view salary,,,,login_required,Bridge Engineer;Japanese;Java;JavaScript;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/ky-su-trien-khai-he-thong-system-engineer-k8s-docker-ngs-1922,Kỹ sư Triển khai Hệ thống (System Engineer/K8S/Docker),K8s Docker Ngs,,Sign in to view salary,,,,login_required,CI/CD;Docker;Grafana;Linux;System Architecture;Terraform,ItViec,ok
2026-05-28,https://itviec.com/it/system-network-engineer-firewall-python-khai-minh-groups-5739,Kỹ sư hệ thống & mạng (System & Network Engineer),Khai Minh Groups,,Sign in to view salary,,,,login_required,Cloud;English;Firewall;Networking;Python;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/lm1001-fullstack-developer-reactjs-nodejs-likelion-vietnam-3632,"LM1001 - Fullstack Developer (ReactJS, NodeJS)",Nodejs Likelion Vietnam,,Sign in to view salary,,,,login_required,NextJS;NodeJS;PostgreSql;ReactJS;Tailwind;TypeScript,ItViec,ok
2026-05-28,https://itviec.com/it/lead-ai-engineer-new-ocean-is-4619,Lead AI Engineer,New Ocean Is,,Sign in to view salary,,,,login_required,AI;AWS;Kubernetes;Machine Learning;Python;System Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/lead-data-analyst-cong-ty-tnhh-mtv-stride-5115,Lead Data Analyst,Tnhh Mtv Stride,,Sign in to view salary,,,,login_required,Data Analysis;English;Java;Python;SQL;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/lead-front-end-developer-javascript-reactjs-angular-bosch-global-software-technologies-company-limited-0556,"Lead Front-end Developer (JavaScript, ReactJS/Angular)",Technologies Company Limited,,Sign in to view salary,,,,login_required,Angular;HTML5;JavaScript;Leadership;ReactJS;VueJS,ItViec,ok
2026-05-28,https://itviec.com/it/lead-java-engineer-nab-innovation-centre-vietnam-4631,Lead Java Engineer,Innovation Centre Vietnam,,Sign in to view salary,,,,login_required,English;Java;Microservices;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/lead-qa-qc-tester-python-playwright-bosch-global-software-technologies-company-limited-1608,Lead QA/QC Tester (Python/Playwright),Technologies Company Limited,,Sign in to view salary,,,,login_required,API;Automation Test;Playwright;Python;QA QC;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/lead-qc-engineer-automation-gen-ai-ahamove-5550,Lead QC Engineer (Automation & Gen AI),Gen Ai Ahamove,,Sign in to view salary,,,,login_required,AI;Automation Test;JavaScript;Python;QA QC;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/lap-trinh-vien-frontend-vien-chinh-tech-vc-tech-4950,Lập trình viên Frontend (VueJS/TypeScript/JavaScript),Tech Vc Tech,,Sign in to view salary,,,,login_required,CSS;HTML;IoT;JavaScript;TypeScript;VueJS,ItViec,ok
2026-05-28,https://itviec.com/it/lap-trinh-vien-odoo-erp-python-docker-postgresql-vien-chinh-tech-vc-tech-4700,Lập trình viên Odoo (ERP/Python/Docker/PostgreSQL),Tech Vc Tech,,Sign in to view salary,,,,login_required,API;Docker;Odoo;PostgreSql;Python;XML,ItViec,ok
2026-05-28,https://itviec.com/it/mcu-software-engineer-embedded-systems-litetrace-viet-nam-1922,MCU Software Engineer (Embedded Systems),Litetrace Viet Nam,,Sign in to view salary,,,,login_required,C++;Design Systems;Embedded;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/mnf1201-fullstack-developer-javascript-reactjs-java-likelion-vietnam-2236,"MNF1201: Fullstack Developer (JavaScript,ReactJS, Java)",Java Likelion Vietnam,,Sign in to view salary,,,,login_required,HTML5;Java;JavaScript;ReactJS,ItViec,ok
2026-05-28,https://itviec.com/it/machine-learning-ai-engineer-english-chotot-2049,Machine Learning/AI Engineer (English),Engineer English Chotot,,Sign in to view salary,,,,login_required,AI;Cloud;English;Machine Learning;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/mainframe-technical-lead-cobol-jcl-db2-up-to-60m-softroad-viet-nam-0205,Mainframe Technical Lead (COBOL/JCL/DB2) – Up to 60M,Softroad Viet Nam,,Sign in to view salary,,,,login_required,COBOL;IBM DB2;Oracle;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/manual-tester-fresher-junior-mediax-3442,Manual Tester (Fresher/Junior),Fresher Junior Mediax,,Sign in to view salary,,,,login_required,AI;GitHub;MongoDB;QA QC;Tester;UI-UX,ItViec,ok
2026-05-28,https://itviec.com/it/manual-tester-qa-qc-english-netcompany-1931,Manual Tester (QA QC/English),Qc English Netcompany,,Sign in to view salary,,,,login_required,English;QA QC;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/manual-tester-13t-luong-viettel-post-a-member-of-viettel-group-3726,Manual Tester - 13T LƯƠNG,Of Viettel Group,,Sign in to view salary,,,,login_required,Automation Test;Leadership;SQL;Tester;Unit test,ItViec,ok
2026-05-28,https://itviec.com/it/manual-tester-khoi-cong-nghe-thong-tin-mb-bank-1051,Manual Tester - Khối Công nghệ thông tin,Tin Mb Bank,,Sign in to view salary,,,,login_required,Agile;Automation Test;Scrum;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/manual-tester-qa-qc-deligroup-0232,Manual Tester / QC Engineer (QA QC),Qa Qc Deligroup,,Sign in to view salary,,,,login_required,API;QA QC;SQL;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/manual-automation-tester-qa-qc-grapecity-2052,Manual/Automation Tester (QA QC),Qa Qc Grapecity,,Sign in to view salary,,,,login_required,Automation Test;C#;English;QA QC;Selenium;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/medior-enterprise-security-architect-de-heus-asia-1155,Medior Enterprise Security Architect,De Heus Asia,,Sign in to view salary,,,,login_required,Cloud Security;Cybersecurity;DevSecOps;Pentest;Software Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/microsoft-365-ai-solutions-architect-sgh-asia-ltd-3501,Microsoft 365 AI Solutions Architect,Sgh Asia Ltd,,Sign in to view salary,,,,login_required,AI;Microservices Architecture;Microsoft Dynamics 365;Project Management;Solution Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/mid-senior-automation-qc-playwright-saigon-technology-4240,Mid/Senior Automation QC (Playwright),Playwright Saigon Technology,,Sign in to view salary,,,,login_required,Agile;Automation Test;CI/CD;English;JavaScript;TypeScript,ItViec,ok
2026-05-28,https://itviec.com/it/mid-senior-devops-engineer-aws-azure-saigon-technology-0018,Mid/Senior DevOps Engineer (AWS/Azure),Azure Saigon Technology,,Sign in to view salary,,,,login_required,AWS;Azure;CI/CD;DevOps;Kubernetes;PostgreSql,ItViec,ok
2026-05-28,https://itviec.com/it/mid-senior-fullstack-engineer-python-smg-swiss-marketplace-group-3147,Mid/Senior Fullstack Engineer (Python),Swiss Marketplace Group,,Sign in to view salary,,,,login_required,Agile;English;Fullstack;Microservices;Python,ItViec,ok
2026-05-28,https://itviec.com/it/mid-senior-microsoft-ai-power-platform-developer-sstech-3233,Mid/Senior Microsoft AI / Power Platform Developer,Platform Developer Sstech,,Sign in to view salary,,,,login_required,English;Microsoft Azure SQL Database;Power Automate;Power BI;Sharepoint,ItViec,ok
2026-05-28,https://itviec.com/it/mid-sr-java-developer-english-required-up-to-3200-rakuten-fintech-vietnam-co-ltd-2004,Mid/Sr Java Developer (English Required) - Up to 3200$,Vietnam Co Ltd,,Sign in to view salary,,,,login_required,English;Java;SQL;Spring;Spring Boot;Unit test,ItViec,ok
2026-05-28,https://itviec.com/it/mid-sr-software-developer-c-sql-javascript-html5-shinhan-ds-1308,"Mid/Sr Software Developer (C, SQL, JavaScript, HTML5)",Html5 Shinhan Ds,,Sign in to view salary,,,,login_required,C language;HTML5;JavaScript;Linux;Oracle;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/middle-manual-qc-engineer-saigon-technology-5552,Middle Manual QC Engineer,Engineer Saigon Technology,,Sign in to view salary,,,,login_required,API;English;QA QC;Tester;Zephyr,ItViec,ok
2026-05-28,https://itviec.com/it/middle-product-owner-agile-scrum-jira-cong-ty-tnhh-cong-nghe-va-truyen-thong-thien-khoi-0444,Middle Product Owner (Agile/ Scrum/ Jira),Thong Thien Khoi,,Sign in to view salary,,,,login_required,Agile;Jira;Product Owner;Scrum,ItViec,ok
2026-05-28,https://itviec.com/it/middle-software-developer-java-python-reactjs-nodo-jsc-4057,"Middle Software Developer (Java, Python, ReactJS)",Reactjs Nodo Jsc,,Sign in to view salary,,,,login_required,Java;JavaScript;Oracle;Python;ReactJS;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/middle-software-engineer-c-azure-sql-mitek-vietnam-4148,"Middle Software Engineer (C++, Azure, SQL)",Sql Mitek Vietnam,,Sign in to view salary,,,,login_required,C#;C++;Microsoft Azure SQL Database;OOP;VBA;WinForms,ItViec,ok
2026-05-28,https://itviec.com/it/middle-technical-consultant-presale-cong-ty-apeiron-1301,Middle Technical Consultant (Presale),Cong Ty Apeiron,,Sign in to view salary,,,,login_required,Presale;Solution Architecture;Stakeholder management,ItViec,ok
2026-05-28,https://itviec.com/it/middle-ui-ux-designer-mobile-apps-cong-ty-tnhh-amobear-viet-nam-2209,Middle UI-UX Designer (Mobile Apps),Amobear Viet Nam,,Sign in to view salary,,,,login_required,AI;Design;Figma;Mobile Apps;UI-UX,ItViec,ok
2026-05-28,https://itviec.com/it/middle-backend-engineer-python-django-fastapi-sql-gon-tech-5643,Middle+ Backend Engineer (Python/ Django/ FastAPI/ SQL),Sql Gon Tech,,Sign in to view salary,,,,login_required,AI;Django;FastAPI;Microservices;Python;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-ai-engineer-st-engineering-0038,Middle/ Senior AI Engineer,Engineer St Engineering,,Sign in to view salary,,,,login_required,AI;Generative AI;LLM;Python,ItViec,ok
2026-05-28,https://itviec.com/it/middle-junior-software-developer-java-golang-angular-onepay-0306,Middle/Junior Software Developer (Java/Golang/Angular),Golang Angular Onepay,,Sign in to view salary,,,,login_required,Angular;Database;Golang;Java;VueJS,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-business-analyst-banking-alpaca-vietnam-1155,Middle/Senior Business Analyst (Banking),Banking Alpaca Vietnam,,Sign in to view salary,,,,login_required,Agile;BPMN;BRD;Business Analysis;IT Communication/Translation;Stakeholder management,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-java-backend-developer-spring-specom-inc-co-ltd-2905,Middle/Senior Java Backend Developer (Spring),Inc Co Ltd,,Sign in to view salary,,,,login_required,Java;PostgreSql;SQL;Spring;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-java-engineer-nab-innovation-centre-vietnam-3632,Middle/Senior Java Engineer,Innovation Centre Vietnam,,Sign in to view salary,,,,login_required,Cloud;Java;Microservices;Spring;Spring Boot,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-php-developer-laravel-reactjs-vuejs-zigexn-ventura-1414,Middle/Senior PHP Developer (Laravel / ReactJS / VueJS),Vuejs Zigexn Ventura,,Sign in to view salary,,,,login_required,Laravel;NextJS;PHP;ReactJS;VueJS,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-qc-engineer-ai-llm-nlp-agile-m_service-momo-4728,Middle/Senior QC Engineer (Manual/Automation Test),Agile M_service Momo,,Sign in to view salary,,,,login_required,Automation Test;QA QC;Tester,ItViec,ok
2026-05-28,https://itviec.com/it/middle-senior-software-engineer-c-net-azure-cloud-mitek-vietnam-4143,"Middle/Senior Software Engineer - C#/.Net, Azure, Cloud",Cloud Mitek Vietnam,,Sign in to view salary,,,,login_required,C#;CI/CD;Cloud;DevOps;Microservices;Microsoft Azure SQL Database,ItViec,ok
2026-05-28,https://itviec.com/it/mobile-architect-itviec-recruitment-consulting-0008,Mobile Architect,Itviec Recruitment Consulting,,Sign in to view salary,,,,login_required,Database;Kotlin;Mobile Apps;Objective C;React Native;Swift,ItViec,ok
2026-05-28,https://itviec.com/it/mobile-developer-flutter-react-native-specom-inc-co-ltd-2802,Mobile Developer (Flutter/ React Native),Inc Co Ltd,,Sign in to view salary,,,,login_required,API;Android;Flutter;Mobile Apps;React Native;iOS,ItViec,ok
2026-05-28,https://itviec.com/it/mobile-developer-flutter-ssi-securities-corporation-2650,Mobile Developer - Flutter,Ssi Securities Corporation,,Sign in to view salary,,,,login_required,Agile;Dart;Flutter;Git;Mobile Apps;Unit test,ItViec,ok
2026-05-28,https://itviec.com/it/monitoring-team-lead-cloud-python-devops-accenture-3653,"Monitoring Team Lead (Cloud, Python, DevOps)",Python Devops Accenture,,Sign in to view salary,,,,login_required,Cloud;DevOps;Python;Team Management,ItViec,ok
2026-05-28,https://itviec.com/it/nx501-fullstack-developer-reactjs-python-nextjs-likelion-vietnam-4916,"NX501 - Fullstack Developer (ReactJS, Python, NextJS)",Nextjs Likelion Vietnam,,Sign in to view salary,,,,login_required,Flutter;NestJS;NextJS;Python;ReactJS,ItViec,ok
2026-05-28,https://itviec.com/it/network-engineer-cds-open-for-freshers-lg-cns-viet-nam-0956,Network Engineer (CDS) (Open For Freshers),Cns Viet Nam,,Sign in to view salary,,,,login_required,CompTIA Network+;System Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/network-security-engineer-svtin-0015,Network Security Engineer,Security Engineer Svtin,,Sign in to view salary,,,,login_required,Firewall;Networking;Security,ItViec,ok
2026-05-28,https://itviec.com/it/nhan-vien-ky-thuat-systems-engineer-cong-ty-tnhh-cong-nghe-va-thuong-mai-anh-duong-5332,Nhân Viên Kỹ Thuật (Systems Engineer),Mai Anh Duong,,Sign in to view salary,,,,login_required,Cybersecurity;Microsoft SQL Server;Networking;Security;System Admin,ItViec,ok
2026-05-28,https://itviec.com/it/nhan-vien-scrum-master-agile-truong-minh-thinh-technology-joint-stock-company-5752,Nhân viên Scrum Master (Agile),Joint Stock Company,,Sign in to view salary,,,,login_required,Agile;Backlog grooming;Project Management;Scrum;Sprint planning,ItViec,ok
2026-05-28,https://itviec.com/it/off-shore-it-comtor-delivery-manager-korean-shinhan-ds-2150,Off-Shore IT COMTOR (Delivery Manager/ Korean),Korean Shinhan Ds,,Sign in to view salary,,,,login_required,Bridge Engineer;IT Communication/Translation;Jira;Korean;Project Management;SQL,ItViec,ok
2026-05-28,https://itviec.com/it/operation-engineer-devops-linux-aws-inceptionlabs-5801,"Operation Engineer (Devops, Linux, AWS)",Linux Aws Inceptionlabs,,Sign in to view salary,,,,login_required,AWS;DevOps;Linux;System Architecture,ItViec,ok
2026-05-28,https://itviec.com/it/php-backend-developer-automation-internal-tools-cong-ty-tnhh-nexful-1906,"PHP Backend Developer (Internal Tools, Yii2, MySQL)",Ty Tnhh Nexful,,Sign in to view salary,,,,login_required,CSS;HTML;JavaScript;Laravel;MySQL;PHP,ItViec,ok
2026-05-28,https://itviec.com/it/php-developer-yii2-laravel-lcs-3141,"PHP Developer (Yii2, Laravel)",Yii2 Laravel Lcs,,Sign in to view salary,,,,login_required,Laravel;MySQL;OOP;PHP;Redis;SOLID Principles,ItViec,ok
2026-05-28,https://itviec.com/it/pmo-manager-project-management-office-manager-mynavi-techtus-vietnam-0125,PMO Manager / Project Management Office Manager,Mynavi Techtus Vietnam,,Sign in to view salary,,,,login_required,Business Analysis;English;Jira;Leadership;Project Management;Scrum,ItViec,ok
